Timestamp,Topic,Payload
2024-05-13T11:32:13.292278,avr/vio/heading,"{""degrees"": 7.818086637809367}"
2024-05-13T11:32:13.292278,avr/vio/velocity/ned,"{""n"": 0.4986596237766287, ""e"": 0.012971338678578867, ""d"": -0.0880715625533641}"
2024-05-13T11:32:13.292278,avr/vio/confidence,"{""tracker"": 93}"
2024-05-13T11:32:13.292278,avr/fusion/attitude/euler,"{""psi"": 2.4066019670655106, ""theta"": -0.0826945127891988, ""phi"": 0.13645135303594685}"
2024-05-13T11:32:13.292278,avr/fusion/geo,"{""lat"": 32.80854327151775, ""lon"": -97.15634278321802, ""alt"": 162.37081142849632}"
2024-05-13T11:32:13.292278,avr/fcm/location/global,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""alt"": 0.01100000087171793, ""hdg"": 13.900840759277344}"
2024-05-13T11:32:13.295786,avr/thermal/reading,"{""data"": ""DQ0NDQ0NDA0ODg4ODg0ODQ8ODg4ODg0ODg4ODg4ODg4PDg4ODg4ODhAPDg4ODg4PERAPDw8PDw8RERAQEBAQEA==""}"
2024-05-13T11:32:13.295786,avr/fcm/location/global_full,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""rel_alt"": 0.01100000087171793, ""abs_alt"": 161.92601013183594}"
2024-05-13T11:32:13.327932,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:13.327932,avr/fcm/location/local,"{""dX"": -1.5401567220687866, ""dY"": -1.473628282546997, ""dZ"": -2.5907175540924072}"
2024-05-13T11:32:13.327932,avr/fcm/location/global,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""alt"": 0.01100000087171793, ""hdg"": 13.897047996520996}"
2024-05-13T11:32:13.327932,avr/fcm/location/global_full,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""rel_alt"": 0.01100000087171793, ""abs_alt"": 161.92601013183594}"
2024-05-13T11:32:13.327932,avr/fcm/location/home,"{""lat"": 32.8085466, ""lon"": -97.1563386, ""alt"": 0.0}"
2024-05-13T11:32:13.327932,avr/fusion/attitude/heading,"{""heading"": 7.818086637809367}"
2024-05-13T11:32:13.327932,avr/fusion/velocity/ned,"{""Vn"": 0.4986596237766287, ""Ve"": 0.012971338678578867, ""Vd"": -0.0880715625533641}"
2024-05-13T11:32:13.327932,avr/fusion/groundspeed,"{""groundspeed"": 0.4988283031386283}"
2024-05-13T11:32:13.327932,avr/fusion/climbrate,"{""climb_rate_fps"": 17.336887088629723}"
2024-05-13T11:32:13.327932,avr/fusion/hil_gps,"{""time_usec"": 1715617936001645, ""fix_type"": 3, ""lat"": 328085432, ""lon"": -971563427, ""alt"": 162370, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": 0, ""cog"": 700, ""satellites_visible"": 13, ""heading"": 781}"
2024-05-13T11:32:13.327932,avr/fcm/location/home_full,"{""lat"": 32.8085466, ""lon"": -97.1563386, ""rel_alt"": 0.0, ""abs_alt"": 162.1060028076172}"
2024-05-13T11:32:13.327932,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:13.327932,avr/fcm/location/global,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""alt"": 0.01100000087171793, ""hdg"": 13.893145561218262}"
2024-05-13T11:32:13.374598,avr/fcm/location/global_full,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""rel_alt"": 0.01100000087171793, ""abs_alt"": 161.92601013183594}"
2024-05-13T11:32:13.374598,avr/fcm/location/local,"{""dX"": -1.540284514427185, ""dY"": -1.4737435579299927, ""dZ"": -2.5907721519470215}"
2024-05-13T11:32:13.374598,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:13.374598,avr/fcm/attitude/euler,"{""roll"": 1.2581902742385864, ""pitch"": 0.04102369397878647, ""yaw"": 13.891735076904297}"
2024-05-13T11:32:13.374598,avr/fcm/location/global,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""alt"": 0.01100000087171793, ""hdg"": 13.891735076904297}"
2024-05-13T11:32:13.374598,avr/fcm/location/global_full,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""rel_alt"": 0.01100000087171793, ""abs_alt"": 161.92601013183594}"
2024-05-13T11:32:13.374598,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2024-05-13T11:32:13.390324,avr/fcm/location/local,"{""dX"": -1.540472149848938, ""dY"": -1.4739129543304443, ""dZ"": -2.5908548831939697}"
2024-05-13T11:32:13.390324,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:13.421584,avr/fcm/location/global,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""alt"": 0.01100000087171793, ""hdg"": 13.89038372039795}"
2024-05-13T11:32:13.421584,avr/fcm/location/global_full,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""rel_alt"": 0.01100000087171793, ""abs_alt"": 161.92601013183594}"
2024-05-13T11:32:13.421584,avr/fusion/hil_gps,"{""time_usec"": 1715617936103012, ""fix_type"": 3, ""lat"": 328085432, ""lon"": -971563427, ""alt"": 162370, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": 0, ""cog"": 700, ""satellites_visible"": 13, ""heading"": 781}"
2024-05-13T11:32:13.421584,avr/fcm/hil_gps_stats,"{""num_frames"": 3116}"
2024-05-13T11:32:13.421584,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:13.421584,avr/apriltags/fps,"{""fps"": 5}"
2024-05-13T11:32:13.421584,avr/fcm/location/local,"{""dX"": -1.5406675338745117, ""dY"": -1.4740921258926392, ""dZ"": -2.5909504890441895}"
2024-05-13T11:32:13.421584,avr/fcm/location/global,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""alt"": 0.01100000087171793, ""hdg"": 13.884987831115723}"
2024-05-13T11:32:13.421584,avr/fcm/location/global_full,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""rel_alt"": 0.01100000087171793, ""abs_alt"": 161.92601013183594}"
2024-05-13T11:32:13.421584,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2024-05-13T11:32:13.421584,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:13.421584,avr/fcm/location/global,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""alt"": 0.01100000087171793, ""hdg"": 13.882355690002441}"
2024-05-13T11:32:13.421584,avr/fcm/location/global_full,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""rel_alt"": 0.01100000087171793, ""abs_alt"": 161.92601013183594}"
2024-05-13T11:32:13.421584,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:13.421584,avr/fcm/location/local,"{""dX"": -1.5408934354782104, ""dY"": -1.4743120670318604, ""dZ"": -2.5910682678222656}"
2024-05-13T11:32:13.421584,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:13.421584,avr/fcm/location/global,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""alt"": 0.01100000087171793, ""hdg"": 13.879392623901367}"
2024-05-13T11:32:13.421584,avr/fcm/location/global_full,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""rel_alt"": 0.01100000087171793, ""abs_alt"": 161.92601013183594}"
2024-05-13T11:32:13.469507,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:13.469507,avr/fcm/location/global,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""alt"": 0.012000000104308128, ""hdg"": 13.875377655029297}"
2024-05-13T11:32:13.469507,avr/fcm/location/global_full,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""rel_alt"": 0.012000000104308128, ""abs_alt"": 161.927001953125}"
2024-05-13T11:32:13.469507,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:13.469507,avr/fcm/location/global,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""alt"": 0.012000000104308128, ""hdg"": 13.872408866882324}"
2024-05-13T11:32:13.469507,avr/vio/position/ned,"{""n"": -63.57376369932064, ""e"": 20.773106548147947, ""d"": -87.20161109462988}"
2024-05-13T11:32:13.469507,avr/vio/orientation/eul,"{""psi"": 2.4048661308849035, ""theta"": -0.0837781303986489, ""phi"": 0.136031911427666}"
2024-05-13T11:32:13.469507,avr/fusion/position/ned,"{""n"": -63.57376369932064, ""e"": 20.773106548147947, ""d"": -87.20161109462988}"
2024-05-13T11:32:13.469507,avr/vio/heading,"{""degrees"": 7.794054403902694}"
2024-05-13T11:32:13.469507,avr/fusion/attitude/euler,"{""psi"": 2.4048661308849035, ""theta"": -0.0837781303986489, ""phi"": 0.136031911427666}"
2024-05-13T11:32:13.469507,avr/vio/velocity/ned,"{""n"": -0.3493229548136394, ""e"": -0.03407398859659826, ""d"": -0.8247693379720052}"
2024-05-13T11:32:13.469507,avr/vio/confidence,"{""tracker"": 94}"
2024-05-13T11:32:13.469507,avr/fusion/geo,"{""lat"": 32.80854326767051, ""lon"": -97.15634278199965, ""alt"": 162.37201614591697}"
2024-05-13T11:32:13.469507,avr/fusion/attitude/heading,"{""heading"": 7.794054403902694}"
2024-05-13T11:32:13.469507,avr/fcm/location/global_full,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""rel_alt"": 0.012000000104308128, ""abs_alt"": 161.927001953125}"
2024-05-13T11:32:13.469507,avr/fcm/attitude/euler,"{""roll"": 1.2582893371582031, ""pitch"": 0.04041116684675217, ""yaw"": 13.86999797821045}"
2024-05-13T11:32:13.469507,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:13.516999,avr/fcm/location/local,"{""dX"": -1.54105544090271, ""dY"": -1.474475383758545, ""dZ"": -2.5911524295806885}"
2024-05-13T11:32:13.516999,avr/fcm/location/global,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""alt"": 0.012000000104308128, ""hdg"": 13.863663673400879}"
2024-05-13T11:32:13.516999,avr/fcm/location/global_full,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""rel_alt"": 0.012000000104308128, ""abs_alt"": 161.927001953125}"
2024-05-13T11:32:13.516999,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:13.516999,avr/fusion/velocity/ned,"{""Vn"": -0.3493229548136394, ""Ve"": -0.03407398859659826, ""Vd"": -0.8247693379720052}"
2024-05-13T11:32:13.516999,avr/fusion/groundspeed,"{""groundspeed"": 0.3509808591057539}"
2024-05-13T11:32:13.516999,avr/fusion/climbrate,"{""climb_rate_fps"": 162.35584417978922}"
2024-05-13T11:32:13.516999,avr/fusion/hil_gps,"{""time_usec"": 1715617936204219, ""fix_type"": 3, ""lat"": 328085432, ""lon"": -971563427, ""alt"": 162372, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": 0, ""cog"": 700, ""satellites_visible"": 13, ""heading"": 779}"
2024-05-13T11:32:13.516999,avr/fcm/location/global,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""alt"": 0.012000000104308128, ""hdg"": 13.863666534423828}"
2024-05-13T11:32:13.516999,avr/fcm/location/global_full,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""rel_alt"": 0.012000000104308128, ""abs_alt"": 161.927001953125}"
2024-05-13T11:32:13.516999,avr/fcm/location/local,"{""dX"": -1.5412406921386719, ""dY"": -1.4746713638305664, ""dZ"": -2.5912535190582275}"
2024-05-13T11:32:13.516999,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:13.563447,avr/fcm/location/global,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""alt"": 0.012000000104308128, ""hdg"": 13.859696388244629}"
2024-05-13T11:32:13.563447,avr/fcm/location/global_full,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""rel_alt"": 0.012000000104308128, ""abs_alt"": 161.927001953125}"
2024-05-13T11:32:13.563447,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:13.563447,avr/fcm/location/global,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""alt"": 0.012000000104308128, ""hdg"": 13.855998992919922}"
2024-05-13T11:32:13.563447,avr/fcm/location/global_full,"{""lat"": 32.8085512, ""lon"": -97.1563335, ""rel_alt"": 0.012000000104308128, ""abs_alt"": 161.927001953125}"
2024-05-13T11:32:13.563447,avr/fcm/location/local,"{""dX"": -1.5414124727249146, ""dY"": -1.474863052368164, ""dZ"": -2.591358184814453}"
2024-05-13T11:32:13.563447,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2024-05-13T11:32:13.563447,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:13.616107,avr/fcm/attitude/euler,"{""roll"": 1.2553613185882568, ""pitch"": 0.039957769215106964, ""yaw"": 13.852032661437988}"
2024-05-13T11:32:13.616107,avr/apriltags/fps,"{""fps"": 5}"
2024-05-13T11:32:13.616107,avr/thermal/reading,"{""data"": ""Dg4ODg4NDQ4ODg4ODg4NDg8ODg4ODg4ODg4ODg4NDg4QDg4ODg4ODxAODg4ODg4OERAPDg8PEBAREBEQEBAQEA==""}"
2024-05-13T11:32:13.616107,avr/fusion/hil_gps,"{""time_usec"": 1715617936305692, ""fix_type"": 3, ""lat"": 328085432, ""lon"": -971563427, ""alt"": 162372, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": 0, ""cog"": 700, ""satellites_visible"": 13, ""heading"": 779}"
2024-05-13T11:32:13.616107,avr/vio/position/ned,"{""n"": -63.49336602956279, ""e"": 20.755096385313713, ""d"": -87.13628638421785}"
2024-05-13T11:32:13.616107,avr/fusion/position/ned,"{""n"": -63.49336602956279, ""e"": 20.755096385313713, ""d"": -87.13628638421785}"
2024-05-13T11:32:13.616107,avr/fcm/location/local,"{""dX"": -1.54161536693573, ""dY"": -1.475081443786621, ""dZ"": -2.591479778289795}"
2024-05-13T11:32:13.616107,avr/fusion/geo,"{""lat"": 32.80854327491981, ""lon"": -97.15634278392265, ""alt"": 162.37136289924848}"
2024-05-13T11:32:13.616107,avr/vio/orientation/eul,"{""psi"": 2.408092049916407, ""theta"": -0.08300456804239202, ""phi"": 0.1362804356483825}"
2024-05-13T11:32:13.616107,avr/fusion/attitude/euler,"{""psi"": 2.408092049916407, ""theta"": -0.08300456804239202, ""phi"": 0.1362804356483825}"
2024-05-13T11:32:13.616107,avr/vio/heading,"{""degrees"": 7.808293792856527}"
2024-05-13T11:32:13.616107,avr/fusion/attitude/heading,"{""heading"": 7.808293792856527}"
2024-05-13T11:32:13.616107,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:13.616107,avr/vio/velocity/ned,"{""n"": 0.437319278717041, ""e"": 0.02945214509963988, ""d"": 0.2525448799133301}"
2024-05-13T11:32:13.616107,avr/vio/confidence,"{""tracker"": 94}"
2024-05-13T11:32:13.616107,avr/fusion/velocity/ned,"{""Vn"": 0.437319278717041, ""Ve"": 0.02945214509963988, ""Vd"": 0.2525448799133301}"
2024-05-13T11:32:13.616107,avr/fcm/location/global,"{""lat"": 32.808551099999995, ""lon"": -97.1563335, ""alt"": 0.012000000104308128, ""hdg"": 13.852032661437988}"
2024-05-13T11:32:13.616107,avr/fcm/location/global_full,"{""lat"": 32.808551099999995, ""lon"": -97.1563335, ""rel_alt"": 0.012000000104308128, ""abs_alt"": 161.927001953125}"
2024-05-13T11:32:13.616107,avr/sandbox/CIC,"{""Thermal Targeting"": ""Offline"", ""CIC"": ""Online"", ""Autonomous"": ""Online"", ""Recon"": ""Off"", ""Sanity"": ""Gone"", ""Laser"": ""Off""}"
2024-05-13T11:32:13.673906,avr/fcm/location/local,"{""dX"": -1.5417472124099731, ""dY"": -1.4752126932144165, ""dZ"": -2.5915565490722656}"
2024-05-13T11:32:13.673906,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2024-05-13T11:32:13.673906,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:13.673906,avr/fcm/location/global,"{""lat"": 32.808551099999995, ""lon"": -97.1563335, ""alt"": 0.012000000104308128, ""hdg"": 13.846606254577637}"
2024-05-13T11:32:13.673906,avr/fcm/location/global_full,"{""lat"": 32.808551099999995, ""lon"": -97.1563335, ""rel_alt"": 0.012000000104308128, ""abs_alt"": 161.927001953125}"
2024-05-13T11:32:13.673906,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:13.673906,avr/fcm/location/global,"{""lat"": 32.808551099999995, ""lon"": -97.1563335, ""alt"": 0.012000000104308128, ""hdg"": 13.843297958374023}"
2024-05-13T11:32:13.673906,avr/fcm/location/global_full,"{""lat"": 32.808551099999995, ""lon"": -97.1563335, ""rel_alt"": 0.012000000104308128, ""abs_alt"": 161.927001953125}"
2024-05-13T11:32:13.673906,avr/fusion/groundspeed,"{""groundspeed"": 0.43830991363253835}"
2024-05-13T11:32:13.673906,avr/fusion/climbrate,"{""climb_rate_fps"": -49.713459610939026}"
2024-05-13T11:32:13.673906,avr/fcm/location/local,"{""dX"": -1.5419723987579346, ""dY"": -1.4754328727722168, ""dZ"": -2.5916781425476074}"
2024-05-13T11:32:13.720855,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:13.720855,avr/fusion/hil_gps,"{""time_usec"": 1715617936406472, ""fix_type"": 3, ""lat"": 328085432, ""lon"": -971563427, ""alt"": 162371, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": 0, ""cog"": 700, ""satellites_visible"": 13, ""heading"": 780}"
2024-05-13T11:32:13.720855,avr/fcm/attitude/euler,"{""roll"": 1.2558075189590454, ""pitch"": 0.03953152894973755, ""yaw"": 13.84013843536377}"
2024-05-13T11:32:13.720855,avr/fcm/location/global,"{""lat"": 32.808551099999995, ""lon"": -97.1563335, ""alt"": 0.012000000104308128, ""hdg"": 13.84013843536377}"
2024-05-13T11:32:13.720855,avr/fcm/location/global_full,"{""lat"": 32.808551099999995, ""lon"": -97.1563335, ""rel_alt"": 0.012000000104308128, ""abs_alt"": 161.927001953125}"
2024-05-13T11:32:13.720855,avr/fcm/location/local,"{""dX"": -1.5421119928359985, ""dY"": -1.4755690097808838, ""dZ"": -2.5917556285858154}"
2024-05-13T11:32:13.720855,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:13.768089,avr/fcm/location/global,"{""lat"": 32.808551099999995, ""lon"": -97.1563335, ""alt"": 0.013000000268220901, ""hdg"": 13.836613655090332}"
2024-05-13T11:32:13.800041,avr/vio/position/ned,"{""n"": -63.492239268732476, ""e"": 20.790275827659872, ""d"": -87.10302013581295}"
2024-05-13T11:32:13.800041,avr/vio/orientation/eul,"{""psi"": 2.408034509467758, ""theta"": -0.08324561602507181, ""phi"": 0.13606512199560516}"
2024-05-13T11:32:13.800041,avr/vio/heading,"{""degrees"": 7.795957229280841}"
2024-05-13T11:32:13.800041,avr/vio/velocity/ned,"{""n"": -0.005046526590983062, ""e"": 0.23278594017028809, ""d"": 0.18938382466634118}"
2024-05-13T11:32:13.800041,avr/vio/confidence,"{""tracker"": 92}"
2024-05-13T11:32:13.800041,avr/fusion/position/ned,"{""n"": -63.492239268732476, ""e"": 20.790275827659872, ""d"": -87.10302013581295}"
2024-05-13T11:32:13.800041,avr/fcm/location/global_full,"{""lat"": 32.808551099999995, ""lon"": -97.1563335, ""rel_alt"": 0.013000000268220901, ""abs_alt"": 161.92800903320312}"
2024-05-13T11:32:13.800041,avr/fusion/attitude/euler,"{""psi"": 2.408034509467758, ""theta"": -0.08324561602507181, ""phi"": 0.13606512199560516}"
2024-05-13T11:32:13.800041,avr/fusion/attitude/heading,"{""heading"": 7.795957229280841}"
2024-05-13T11:32:13.800041,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2024-05-13T11:32:13.800041,avr/fcm/location/local,"{""dX"": -1.542291522026062, ""dY"": -1.4757452011108398, ""dZ"": -2.591856002807617}"
2024-05-13T11:32:13.800041,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:13.800041,avr/fcm/attitude/euler,"{""roll"": 1.2559924125671387, ""pitch"": 0.03950962796807289, ""yaw"": 13.834375381469727}"
2024-05-13T11:32:13.800041,avr/fcm/location/global,"{""lat"": 32.808551099999995, ""lon"": -97.1563335, ""alt"": 0.013000000268220901, ""hdg"": 13.834375381469727}"
2024-05-13T11:32:13.800041,avr/fcm/location/global_full,"{""lat"": 32.808551099999995, ""lon"": -97.1563335, ""rel_alt"": 0.013000000268220901, ""abs_alt"": 161.92800903320312}"
2024-05-13T11:32:13.800041,avr/fcm/location/local,"{""dX"": -1.542494535446167, ""dY"": -1.4759430885314941, ""dZ"": -2.591963291168213}"
2024-05-13T11:32:13.831461,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:13.831461,avr/apriltags/fps,"{""fps"": 4}"
2024-05-13T11:32:13.831461,avr/fcm/location/global,"{""lat"": 32.808551099999995, ""lon"": -97.1563335, ""alt"": 0.013000000268220901, ""hdg"": 13.82980728149414}"
2024-05-13T11:32:13.831461,avr/fcm/location/global_full,"{""lat"": 32.808551099999995, ""lon"": -97.1563335, ""rel_alt"": 0.013000000268220901, ""abs_alt"": 161.92800903320312}"
2024-05-13T11:32:13.831461,avr/fcm/location/local,"{""dX"": -1.5426615476608276, ""dY"": -1.4761048555374146, ""dZ"": -2.592057466506958}"
2024-05-13T11:32:13.831461,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:13.831461,avr/fusion/velocity/ned,"{""Vn"": -0.005046526590983062, ""Ve"": 0.23278594017028809, ""Vd"": 0.18938382466634118}"
2024-05-13T11:32:13.831461,avr/fusion/groundspeed,"{""groundspeed"": 0.23284063513828177}"
2024-05-13T11:32:13.831461,avr/fusion/climbrate,"{""climb_rate_fps"": -37.28020588556926}"
2024-05-13T11:32:13.831461,avr/fusion/geo,"{""lat"": 32.80854327502142, ""lon"": -97.15634278016645, ""alt"": 162.37103023689372}"
2024-05-13T11:32:13.831461,avr/fusion/hil_gps,"{""time_usec"": 1715617936507124, ""fix_type"": 3, ""lat"": 328085432, ""lon"": -971563427, ""alt"": 162371, ""eph"": 20, ""epv"": 5, ""vel"": 0, ""vn"": 0, ""ve"": 0, ""vd"": 0, ""cog"": 700, ""satellites_visible"": 13, ""heading"": 779}"
2024-05-13T11:32:13.831461,avr/fcm/location/global,"{""lat"": 32.808551099999995, ""lon"": -97.1563335, ""alt"": 0.013000000268220901, ""hdg"": 13.829811096191406}"
2024-05-13T11:32:13.831461,avr/fcm/location/global_full,"{""lat"": 32.808551099999995, ""lon"": -97.1563335, ""rel_alt"": 0.013000000268220901, ""abs_alt"": 161.92800903320312}"
2024-05-13T11:32:13.831461,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:13.831461,avr/fcm/location/global,"{""lat"": 32.808551099999995, ""lon"": -97.1563335, ""alt"": 0.013000000268220901, ""hdg"": 13.829811096191406}"
2024-05-13T11:32:13.831461,avr/fcm/location/global_full,"{""lat"": 32.808551099999995, ""lon"": -97.1563335, ""rel_alt"": 0.013000000268220901, ""abs_alt"": 161.92800903320312}"
2024-05-13T11:32:13.879499,avr/fcm/location/local,"{""dX"": -1.5427932739257812, ""dY"": -1.4762402772903442, ""dZ"": -2.5921356678009033}"
2024-05-13T11:32:13.879499,avr/fcm/gps_info,"{""num_satellites"": 13, ""fix_type"": ""FIX_3D""}"
2024-05-13T11:32:13.879499,avr/fcm/velocity,"{""vX"": 0.0, ""vY"": 0.0, ""vZ"": 0.0}"
2024-05-13T11:32:13.879499,avr/fcm/location/global,"{""lat"": 32.808551099999995, ""lon"": -97.1563335, ""alt"": 0.013000000268220901, ""hdg"": 13.827798843383789}"
2024-05-13T11:32:13.879499,avr/fcm/location/global_full,"{""lat"": 32.808551099999995, ""lon"": -97.1563335, ""rel_alt"": 0.013000000268220901, ""abs_alt"": 161.92800903320312}"
